"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_00268",13.7531636846332,-7.79371049880545,3.47791124687349,-2.24091701759546,0.025031450713105,0.42326114681595
"PHJJKLOP_00374",23.2375788088061,-7.39936311377499,3.26696135986364,-2.26490683504253,0.0235183972539438,0.42326114681595
"PHJJKLOP_00597",16.9379588089532,7.32590584273631,3.11462801174332,2.3520965634146,0.0186679280194045,0.42326114681595
"PHJJKLOP_00758",10.5342666277193,-7.18461495577008,3.12646237034893,-2.29800141652376,0.0215617085057651,0.42326114681595
"PHJJKLOP_00950",17.886738475593,8.01349024101705,3.46053445330596,2.31567994746057,0.0205757500734479,0.42326114681595
"PHJJKLOP_00966",18.2816824356612,-7.23488034362897,3.23114345607352,-2.23910836581078,0.0251488660740728,0.42326114681595
"PHJJKLOP_01046",26.6732628432095,6.827620080905,2.97651834703165,2.29382764857266,0.0218004006135376,0.42326114681595
"PHJJKLOP_01070",41.0369609594417,-5.85762710890737,2.60271738367273,-2.25058131384269,0.0244120680364045,0.42326114681595
"PHJJKLOP_01105",24.5184346329728,-8.16156481351461,3.50926768646931,-2.3257173697473,0.0200336332380765,0.42326114681595
"PHJJKLOP_01284",12.8785745015986,7.73908112932061,3.47257584243631,2.2286283958858,0.0258386400851619,0.42326114681595
"PHJJKLOP_01829",27.6135028069956,6.14124573101369,2.72593280991141,2.25289695647827,0.024265646819575,0.42326114681595
"PHJJKLOP_01893",37.0068673081388,6.62243866219103,2.8658563691164,2.31080619864869,0.0208435619799612,0.42326114681595
"PHJJKLOP_02042",18.9787544795805,-6.99363131385414,3.10615156197422,-2.25154219757683,0.0243512173738786,0.42326114681595
"PHJJKLOP_02214",16.1857212066085,-7.03862178818232,3.16606676424059,-2.22314382870274,0.026206103062544,0.42326114681595
"PHJJKLOP_02231",39.520423056012,5.73495961345066,2.57561163087827,2.22663989581964,0.025971350344976,0.42326114681595
"PHJJKLOP_02435",9.76224468751493,7.31374868015359,3.29197757413145,2.22168848828906,0.0263043650563585,0.42326114681595
"PHJJKLOP_02714",17.15417980552,8.15248910583179,3.48011344401655,2.34259291743738,0.0191502648774911,0.42326114681595
"PHJJKLOP_02784",15.2866866444798,7.98636164233676,3.48382472866161,2.29241200816808,0.0218818797521673,0.42326114681595
"PHJJKLOP_00589",12.1517338403089,-7.61580028159761,3.53309976975189,-2.15555766265056,0.0311182214709825,0.483151333365254
"PHJJKLOP_01987",9.80215708522138,-7.03246402266246,3.26166738717697,-2.15609477848972,0.0310762651487141,0.483151333365254
"PHJJKLOP_01707",6.50015393603467,-6.71325929352501,3.13309921664924,-2.14268965944355,0.0321380262516016,0.490381952287369
"PHJJKLOP_00221",8.14902129464952,6.09733057983508,2.90194256648893,2.10112034960508,0.0356304029822645,0.508595268375873
"PHJJKLOP_00670",34.331743095814,6.58596536779769,3.12761197517431,2.10574886529223,0.0352261727328304,0.508595268375873
"PHJJKLOP_01639",15.9362123070539,-7.39837049352633,3.49378352235796,-2.11758125429968,0.0342105471440996,0.508595268375873
