"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_02384",2339.84901069793,4.80653762502226,0.104572783344841,45.9635621361642,0,0
"PHJJKLOP_02401",4827.86680775727,3.06183944505452,0.0606550522654413,50.4795450782098,0,0
"PHJJKLOP_02423",12599.0177055597,3.66981799837438,0.064558152166186,56.8451523972915,0,0
"PHJJKLOP_02429",14041.3622025702,-2.09005979774308,0.0518143835328634,-40.3374440693182,0,0
"PHJJKLOP_02460",2027.15706694142,3.51931484581024,0.0814931344264173,43.1854151957787,0,0
"PHJJKLOP_02468",16767.1378948146,2.86249728269294,0.0542661640127229,52.749210023797,0,0
"PHJJKLOP_02473",4365.2633136506,-3.25922328737297,0.0685571109617106,-47.540265942555,0,0
"PHJJKLOP_02474",6974.27912244173,-3.64429992211345,0.0744298189495136,-48.9629018792241,0,0
"PHJJKLOP_02487",3377.50345386219,-2.83267160796022,0.0666355261497001,-42.5099308377409,0,0
"PHJJKLOP_02502",14224.1361031268,7.74615262290107,0.0989949984377119,78.2479190377985,0,0
"PHJJKLOP_02554",32704.3211135058,5.82456246483177,0.0838033948122068,69.502703057363,0,0
"PHJJKLOP_02557",7738.53462328833,8.08927409640006,0.210360243392749,38.4543864654937,0,0
"PHJJKLOP_02565",28333.6040455013,3.74274626541955,0.0591571117760552,63.267900562625,0,0
"PHJJKLOP_02566",9690.96198002314,3.4833641807352,0.0584659089901482,59.5794068868777,0,0
"PHJJKLOP_02567",3107.99063234961,5.6563956880467,0.10282181767947,55.0116290073723,0,0
"PHJJKLOP_02632",6840.28632092773,-2.31551317725604,0.0594587795540569,-38.9431669237491,0,0
"PHJJKLOP_02636",1713.68117477328,5.11309645614387,0.104626710942754,48.8698957471908,0,0
"PHJJKLOP_02637",4259.30674203461,4.93662822059731,0.0799035383972208,61.7823480614347,0,0
"PHJJKLOP_02686",21263.1107505211,2.9141264173307,0.0720888597103598,40.4240881190123,0,0
"PHJJKLOP_02845",2407.29181381739,-4.42089608740045,0.0928357104013105,-47.6206415428911,0,0
"PHJJKLOP_02846",4548.78560452822,-2.83622287096635,0.0630143666253265,-45.0091466892,0,0
"PHJJKLOP_02939",1641.02345940179,4.06984353520376,0.09379766679792,43.3896031121108,0,0
"PHJJKLOP_02940",5944.02655021509,4.49539381112483,0.0758785243151529,59.2446130403606,0,0
"PHJJKLOP_02941",19402.2245256149,5.37564792610212,0.0676313927111038,79.4845072770406,0,0
"PHJJKLOP_02954",8941.15099962725,3.09133442903974,0.0609123845011746,50.7505075421917,0,0
"PHJJKLOP_03076",88714.3144075467,2.69662624157883,0.0625582313356415,43.1058580782233,0,0
