"","ERR1797969","ERR1797970","ERR1797971","ERR1797972","ERR1797973","ERR1797974"
"PHJJKLOP_02312",54.2879912378198,66.1639014837296,60.8021391439216,214.841501640835,250.959589259635,303.225134894681
"PHJJKLOP_02313",821.250250427444,841.367821852801,844.829722841858,937.655706313815,861.597723414847,861.119745828357
"PHJJKLOP_02314",241.408301461794,233.054936569555,248.542077553223,182.069069187149,186.634207175035,191.249839982593
"PHJJKLOP_02315",99293.8910376158,96850.1264793328,93093.4085503215,60789.2208202052,58988.1873541717,58109.2324684933
"PHJJKLOP_02316",546.345103308272,585.599904176891,600.554462070664,477.931306616265,507.355126301066,511.320815704755
"PHJJKLOP_02317",153.623464566596,169.853597838828,166.405854499154,182.069069187149,201.130067926494,210.077544436837
"PHJJKLOP_02318",925.205978329652,948.020080960902,939.766396242016,524.358919258988,571.680508385666,582.66790626821
"PHJJKLOP_02319",138.607637202944,108.627300943437,131.20461604741,295.862237429116,286.293249841316,283.406498627054
"PHJJKLOP_02320",783.133150196635,783.104087710412,727.492261336044,17403.0719782536,19578.4719274394,17721.8245505113
"PHJJKLOP_02321",155.933591853312,192.566578945183,205.873909732928,5360.11339686965,6087.35552431583,5686.95767699533
"PHJJKLOP_02322",138.607637202944,142.203012144135,185.606530018287,171.14492503592,215.625928677953,188.277044542449
"PHJJKLOP_02323",83.1645823217665,58.2637341423888,73.6025894900103,237.600135289229,298.071136701877,273.497180493241
"PHJJKLOP_02324",33.4968456573782,34.5632321183662,37.3346468427589,103.779369436675,118.684859902571,105.038772218419
"PHJJKLOP_02325",110.886109762355,97.764570849093,74.6692936855177,360.496756990554,366.020483974341,350.789861936983
"PHJJKLOP_02326",87.784836895198,96.7770499314254,76.8027020765325,117.434549625711,135.898694544929,154.585362887484
"PHJJKLOP_02327",73.9240731749036,86.9018407547494,96.0033775956657,152.027672771269,153.112529187286,137.739522060002
"PHJJKLOP_02328",177.879801077112,171.828639674164,156.805516739587,893.048784362964,799.990315221146,811.573155159292
"PHJJKLOP_02329",751.946431825972,761.378627521725,736.025894900103,1028.69024090739,1079.9416259837,1009.75951783555
"PHJJKLOP_02330",291.076038126183,261.693043181916,248.542077553223,96.4966066691887,122.308825090436,93.147590457843
"PHJJKLOP_02331",100.490536972135,93.8144871784226,82.1362230540695,63.724174215502,70.6673211633628,58.4649769894972
"PHJJKLOP_02332",594.857776329302,710.027539803009,669.890234778645,170.234579689984,183.01024198717,194.222635422737
"PHJJKLOP_02333",76.2342004616193,71.1015060720677,99.2034901821879,21.8482883024578,15.4018520484252,17.8367726408636
"PHJJKLOP_02334",1033.78196080529,932.219746278221,1300.31241432352,81.0207357882811,66.1373646785319,61.4377724296412
"PHJJKLOP_02335",109.731046118997,112.577384614107,131.20461604741,75.5586637126667,67.0433559754981,73.3289541902169
"PHJJKLOP_02336",21.9462092237995,12.8377719296789,20.2673797146405,21.8482883024578,29.8977127998843,31.7098180282019
"PHJJKLOP_02337",9.24050914686294,13.8252928473465,11.7337461505814,35.503468491494,38.05163447258,35.6735452817271
"PHJJKLOP_02338",1347.95927179863,1331.17819701593,1401.64931289672,6525.3554396674,7120.18560285729,7075.25314754255
"PHJJKLOP_02339",2587.34256112162,2409.55103910896,2397.95103150063,2680.05669843483,2582.98118765061,2636.86955540766
"PHJJKLOP_02340",6170.34998281773,6183.85598643455,6206.08500946203,6038.32067959178,5968.67066441326,5556.154677629
"PHJJKLOP_02341",4757.70714699106,4370.76758159683,3730.26457168936,2051.00806439323,1860.90612396855,1937.27169516046
"PHJJKLOP_02342",1928.95628440764,1967.14166799387,1584.05573032848,703.696952408329,677.68149013071,651.04220139152
"PHJJKLOP_02343",1099.62058847669,1171.19980835378,1056.03715355232,395.089880136112,316.1909626412,271.515316866479
"PHJJKLOP_02344",149.003209993165,174.791202427166,156.805516739587,260.358768937622,294.447171514012,306.197930334824
"PHJJKLOP_02345",929.826232903084,881.856179477173,890.698003248676,903.062583168257,864.315697305745,877.96558665584
"PHJJKLOP_02346",803.924295777076,747.553334674378,752.026457832714,741.93145693763,761.0326894516,784.817996197997
"PHJJKLOP_02347",48.5126730210305,55.301171389386,46.9349846023254,859.366006563341,864.315697305745,858.146950388213
"PHJJKLOP_02348",401.962147888538,414.758785420395,389.3470313602,3239.00874083937,3410.15124178074,3511.86234662336
"PHJJKLOP_02349",553.275485168419,614.238010789251,577.086969769501,5229.93401240084,5299.14309595525,5472.91640530497
"PHJJKLOP_02350",266.819701615667,304.156442641623,276.276386636416,1841.62863482801,1802.92268096272,2104.7391716219
"PHJJKLOP_02351",2117.23165827497,2068.85632251364,2145.14213716537,1842.53898017394,1993.18085332562,1960.06312686823
"PHJJKLOP_02352",4142.05822508131,3898.73258295171,3685.46299547805,2896.71889076753,3042.31877521247,3225.48305255616
"PHJJKLOP_02353",196.360819370838,194.541620780518,220.807768470031,564.41411448016,646.87778603386,611.404928856268
"PHJJKLOP_02354",270.284892545741,280.4559406176,315.744441870189,874.841877444249,895.119401402596,802.65476883886
"PHJJKLOP_02355",422.75329346898,416.73382725573,368.012947450052,1015.03506071835,944.948922735736,1023.63256322289
"PHJJKLOP_02356",470.110902846652,465.122352221443,478.950183782821,2760.16708887717,3494.40843239859,3296.83014311961
"PHJJKLOP_02357",43.892418447599,42.4633994597071,48.0016887978328,400.551952211727,345.182684144118,406.282043486337
"PHJJKLOP_02358",1142.35794328093,1174.16237110678,1110.4390675232,6366.04500412865,6191.54452346694,6740.31819461966
"PHJJKLOP_02359",641.060322063617,619.175615377589,555.752885859353,3884.44359110781,4018.07140204505,3891.3892311484
"PHJJKLOP_02360",1079.98450653961,1027.02175437431,1065.63749131189,1583.09055658226,1789.33281150823,1470.54281105786
"PHJJKLOP_02361",5473.84660587294,5226.94821721464,5104.17957550289,4558.09914710026,4807.1898217026,4797.10090857892
"PHJJKLOP_02362",5090.36547627812,4878.35333327798,4892.97214479243,2066.48393527414,2081.06200913134,1999.70039940348
"PHJJKLOP_02363",3290.77631992657,3526.43719699102,3299.31607670438,767.421126623831,708.485194227561,705.543451127492
"PHJJKLOP_02364",4507.0583363824,4507.04546823496,4661.49733436732,1294.51108192063,1218.55829441953,1181.19072155052
"PHJJKLOP_02365",3464.03586643025,3998.47219563614,3741.99831783995,1704.16648759171,2000.42878370135,1807.45962760751
"PHJJKLOP_02366",4683.78307381615,4524.82084475297,4552.69350642557,1439.25599192441,1311.87539800704,1372.44056153311
"PHJJKLOP_02367",1413.79789947003,1471.40616732473,1430.45032617542,334.096741958418,336.122771174456,317.098180282019
"PHJJKLOP_02368",24515.0707666274,21577.3320510372,22126.6451274099,475.200270578458,479.269396095114,434.028134261013
"PHJJKLOP_02369",639.905258420259,583.624862341556,574.953561378487,312.24845365596,321.626910422997,313.134453028494
"PHJJKLOP_02370",393.876702385033,458.209705797769,481.083592173836,262.179459629494,270.891397792891,292.324884947486
"PHJJKLOP_02371",23.1012728671574,21.7254601886873,22.4007881056553,217.572537678643,240.08769369604,194.222635422737
"PHJJKLOP_02372",1.15506364335787,0,1.0667041955074,13.6551801890361,14.495860751459,23.7823635211514
"PHJJKLOP_02373",5.77531821678934,3.95008367067043,2.13340839101479,40.0551952211727,42.5815909574109,27.7460907746766
"PHJJKLOP_02374",333.813392930424,315.019172735966,312.544329283667,219.393228370514,231.027780726378,222.959658010794
"PHJJKLOP_02375",12.7057000769365,14.8128137650141,16.0005629326109,64.6345195614377,57.07745170887,74.3198860035982
"PHJJKLOP_02376",6.93038186014721,15.8003346826817,11.7337461505814,23.6689789943293,20.8377998302224,26.7551589612953
"PHJJKLOP_02377",80.8544550350508,66.1639014837296,77.8694062720399,152.938018117205,137.710677138861,136.748590246621
"PHJJKLOP_02378",61.218373097967,49.3760458833803,39.4680552337737,66.4552102533092,62.5133994906671,84.2292041374113
"PHJJKLOP_02379",63.5285003846827,70.1139851544001,61.868843339429,91.0345345935743,120.496842496503,120.89368123252
"PHJJKLOP_02380",182.500055650543,214.292039133871,198.406980364376,282.20705724008,269.079415198958,250.705748785471
"PHJJKLOP_02381",106.265855188924,109.614821861104,115.204053114799,451.531291584128,536.346847803984,585.640701708354
"PHJJKLOP_02382",911.345214609358,1017.14654519763,851.229948014902,3164.36042247264,3122.95200064246,3102.60750769688
"PHJJKLOP_02383",1539.69983659604,1462.51847906573,1522.18688698905,4005.51952211727,3711.84634367048,3982.55495797948
"PHJJKLOP_02384",4632.96027350841,3944.15854516442,4978.30848043302,167.503543652177,168.514381235711,147.648840193815
"PHJJKLOP_02385",107.420918832282,114.552426449442,165.339150303646,19.1172522646506,21.7437911271886,11.8911817605757
"PHJJKLOP_02386",146.693082706449,101.714654519763,150.405291566543,51.8896847183373,53.4534865210052,52.5193861092094
"PHJJKLOP_02387",90.0949641819137,79.0016734134085,72.5358852945029,149.296636733462,138.616668435827,133.775794806477
"PHJJKLOP_02388",10.3955727902208,15.8003346826817,19.2006755191331,31.862087107751,33.521677987749,35.6735452817271
"PHJJKLOP_02389",2.31012728671574,3.95008367067043,3.20011258652219,4.55172672967871,4.52995648483095,7.92745450705047
"PHJJKLOP_02390",0,0,0,0.910345345935743,0,0
"PHJJKLOP_02391",6692.43874961549,7383.69390140069,6950.64453792619,4166.6506483479,4124.97837508706,4193.6234342297
"PHJJKLOP_02392",115.506364335787,139.240449391133,139.738249611469,41.8758859130442,46.2055561452757,47.5647270423028
"PHJJKLOP_02393",567.136248888713,618.188094459922,582.420490747038,271.282913088851,278.13932816862,304.216066708062
"PHJJKLOP_02394",213.686774021206,243.917666663899,195.206867777854,903.972928514193,657.749681597454,676.806428539434
"PHJJKLOP_02395",1887.37399324676,1839.75146961475,1793.12975264793,6467.09333752752,5631.64190194184,5845.50676713634
"PHJJKLOP_02396",2962.73824521293,2509.29065179339,2733.96285308546,1920.82867992442,1648.90416047847,1610.26419674463
"PHJJKLOP_02397",3097.8806914858,3481.01123477831,3317.450048028,4427.91976263145,4297.11672151064,3909.22600378926
"PHJJKLOP_02398",482.816602923589,554.986755729195,573.886857182979,819.310811342169,775.528550203059,734.28047371555
"PHJJKLOP_02399",4418.11843584384,4312.50384745444,4556.9603232076,779.255616120996,915.957201232818,884.902109349509
"PHJJKLOP_02400",2804.4945260729,2775.92129956364,2939.83676281838,491.586486805301,456.61961367096,463.756088662453
"PHJJKLOP_02401",8486.25258775026,8587.48190003751,8794.97609195848,1011.39367933461,1033.73606983842,1053.36051762433
"PHJJKLOP_02402",651.455894853838,711.015060720677,651.756263455019,521.627883221181,575.304473573531,558.885542747058
"PHJJKLOP_02403",4.62025457343147,2.96256275300282,4.26681678202959,0.910345345935743,1.81198259393238,1.98186362676262
"PHJJKLOP_02404",10317.0284624725,9877.1842185114,10317.1629789475,6527.17613035928,6186.10857568515,6059.5480388267
"PHJJKLOP_02405",4523.22922738941,3882.93224826903,3898.80383457953,3797.96078324392,3733.59013479767,3742.7494591412
"PHJJKLOP_02406",2602.35838848528,2246.6100876938,2347.81593431178,2206.67711854824,2187.96898217335,2096.81171711485
"PHJJKLOP_02407",1582.43719140028,1592.87124019785,1529.65381635761,1305.43522607186,1457.7399968186,1246.59222123369
"PHJJKLOP_02408",2133.40254928198,2071.81888526664,2747.83000762705,998.64884449151,921.393149014615,887.874904789653
"PHJJKLOP_02409",1567.42136403663,1634.34711873989,2139.80861618784,930.372943546329,895.119401402596,897.784222923466
"PHJJKLOP_02410",1168.92440707816,1182.06253844812,1454.98452267209,535.283063410217,491.953274252641,500.420565757561
"PHJJKLOP_02411",630.664749273396,481.910207821792,755.226570419237,278.565675856337,227.403815538514,207.104748996694
"PHJJKLOP_02412",1181.6301071551,1020.10910795064,1363.24796185845,314.979489693767,371.456431756138,370.60849820461
"PHJJKLOP_02413",8641.03111596021,8187.53592838213,11507.6048611338,3107.91901102463,3040.50679261853,3055.04278065458
"PHJJKLOP_02414",2740.96602568822,2805.54692709367,4128.14523661362,932.193634238201,969.410687753823,923.54845007138
"PHJJKLOP_02415",1922.02590254749,1833.82634410875,2707.29524819777,670.014174608707,706.673211633628,678.788292166197
"PHJJKLOP_02416",1462.31057249106,1455.60583264205,2176.07655883509,563.503769134225,588.894343028024,607.441201602742
"PHJJKLOP_02417",1552.40553667297,1594.84628203318,2314.74810425105,780.165961466932,757.408724263735,763.017496303608
"PHJJKLOP_02418",1388.38649931616,1347.96605261628,1979.80298686173,473.379579886586,510.073100191965,466.728884102597
"PHJJKLOP_02419",5165.44461309639,4849.71522666562,4860.97101892721,3649.57449185639,4123.16639249313,3910.21693560264
"PHJJKLOP_02420",1882.75373867332,1840.73899053242,1865.66563794244,1224.41449028357,1153.32692103796,1094.97965378635
"PHJJKLOP_02421",962.168014917104,926.294620772215,875.764144511572,510.703739069952,626.945977500603,660.951519525333
"PHJJKLOP_02422",2188.84560416316,2008.61754653591,2226.21165602394,1581.26986589039,1390.6966408431,1264.42899387455
"PHJJKLOP_02423",23164.801367542,24447.0678377793,22475.4573993408,1962.70456583746,1738.59729887812,1805.47776398074
"PHJJKLOP_02424",3872.92839617893,3734.80411061889,3557.45849201717,1575.80779381477,1589.1087348787,1637.01935570592
"PHJJKLOP_02425",1562.8011094632,1595.83380295085,1590.45595550153,1594.01470073349,1528.40731798196,1404.15037956131
"PHJJKLOP_02426",456.250139126358,392.04580431404,412.814523661362,490.676141459365,444.841726810399,417.182293433531
"PHJJKLOP_02427",1707.18406488293,1763.71235895435,1756.86181000068,1663.2009470246,1660.68204733903,1595.40021954391
"PHJJKLOP_02428",1948.59236634472,2054.04350874862,2070.47284347986,1487.504295259,1570.98890893937,1498.28890183254
"PHJJKLOP_02429",5271.71046828531,5429.3900053365,5321.7872313864,22643.0197894597,22772.9972405422,22809.268480411
"PHJJKLOP_02430",304.936801846477,268.605689605589,282.67661180946,176.606997111534,178.480285502339,198.186362676262
"PHJJKLOP_02431",6724.78053162951,6604.53989736095,6538.89671846034,11771.6756682951,11408.2424113983,11241.1304909976
"PHJJKLOP_02432",2131.09242199527,2202.17164639876,2209.14438889582,1999.11837967489,2131.79752176144,2090.86612623456
"PHJJKLOP_02433",68.1487549581142,87.889361672417,86.4030398360991,30.9517417618153,42.5815909574109,39.6372725352524
"PHJJKLOP_02434",58.9082458112513,43.4509203773747,46.9349846023254,96.4966066691887,112.342920823808,70.3561587500729
"PHJJKLOP_02435",34.651909300736,29.6256275300282,33.0678300607293,30.9517417618153,30.8037040968505,34.6826134683458
"PHJJKLOP_02436",50.8228003077462,56.2886923070536,51.201801384355,53.7103754102088,71.573312460329,69.3652269366916
"PHJJKLOP_02437",28.8765910839467,23.7005020240226,20.2673797146405,14.5655255349719,22.6497824241548,12.882113573957
"PHJJKLOP_02438",911.345214609358,855.193114700147,855.496764796932,1041.43507575049,950.384870517533,938.4124272721
"PHJJKLOP_02439",8480.47726953347,8123.34706873373,7876.54377962661,7032.41779735361,7089.38189876044,6973.18717076427
"PHJJKLOP_02440",5660.96691609691,5538.01730627994,5434.85787611018,7899.06656668444,7728.1057631216,7660.8938492509
"PHJJKLOP_02441",4781.96348350157,5048.20693111681,5083.91219578825,5195.34088925528,6508.64147740511,6534.20437743635
"PHJJKLOP_02442",447.009629979495,446.359454785758,507.751197061521,806.565976499068,836.229967099793,739.235132782456
"PHJJKLOP_02443",288.765910839467,337.732153842321,333.878413193815,913.07638197355,886.059488432934,974.085972553827
"PHJJKLOP_02444",5718.7200982648,5897.47492031095,5725.0014172882,11535.8962236977,10819.3480683702,10345.3281317009
"PHJJKLOP_02445",0,0,0,0,0,0
"PHJJKLOP_02446",24.2563365105152,25.6755438593578,23.4674923011627,93.7655706313815,113.248912120774,106.0297040318
"PHJJKLOP_02447",2476.45645135927,2332.52440753089,2380.88376437251,1845.27001621175,1590.01472617566,1529.00778804736
"PHJJKLOP_02448",1179.31997986838,1188.9751848718,1091.23839200407,1447.44910003783,1541.99718743646,1478.47026556491
"PHJJKLOP_02449",401.962147888538,423.646473679403,379.746693600633,276.744985164466,279.951310762553,275.479044120004
"PHJJKLOP_02450",204.446264874343,201.454267204192,162.139037717124,109.241441512289,132.274729357064,121.884613045901
"PHJJKLOP_02451",5037.23254868366,4565.30920237735,4628.42950430659,883.034985557671,837.13595839676,732.298610088787
"PHJJKLOP_02452",9462.28136638765,8590.44446279051,9245.1252624626,5410.18239089612,5389.74222565186,5015.1059075228
"PHJJKLOP_02453",1203.5763163789,1162.31212009477,1066.7041955074,1384.63527116826,1363.51690193412,1605.30953767772
"PHJJKLOP_02454",14244.2448498892,13693.9525652967,13719.9493626161,4180.30582853693,4195.64569625043,3709.05777748624
"PHJJKLOP_02455",278.370338049246,266.630647770254,327.478188020771,940.386742351622,834.417984505861,882.920245722746
"PHJJKLOP_02456",235.632983245005,284.406024288271,276.276386636416,194.813904030249,231.933772023345,261.605998732666
"PHJJKLOP_02457",77110.8937669279,73809.2884283123,76772.8343590583,29469.6995386319,26040.9078486992,25823.6830567169
"PHJJKLOP_02458",1323.70293528812,1524.73229687878,1276.84492202235,1167.97307883556,1480.38977924275,1697.46619632218
"PHJJKLOP_02459",2245.4437226877,2324.62424018955,2162.20940429349,2438.81518176186,2255.91832944581,2381.20914755529
"PHJJKLOP_02460",3629.20996743042,3652.83987445248,3904.13735555707,327.724324536867,296.259154107944,352.771725563746
"PHJJKLOP_02461",1359.50990823221,1395.36705666433,1397.38249611469,7280.94207679407,6380.89670453288,6647.17060416182
"PHJJKLOP_02462",4565.96658219365,4386.56791627951,4499.3582966502,17429.4719932857,16448.2719964212,15746.8974464424
"PHJJKLOP_02463",2151.88356757571,1773.58756813102,1776.06248551982,1068.74543612856,954.008835705398,976.067836180589
"PHJJKLOP_02464",1673.68721922555,1706.43614572962,1706.72671281183,1502.98016613991,1404.28651029759,1333.79422081124
"PHJJKLOP_02465",1175.85478893831,1123.79880430574,1202.17562833684,2040.083920242,1944.25732328944,1923.39864977312
"PHJJKLOP_02466",9851.53781419926,9464.40047492634,9442.46553863147,4366.01627910782,3807.8814211489,3786.35045892998
"PHJJKLOP_02467",5073.03952162776,4978.0929459624,5111.64650487144,13915.5389579738,11015.9481798119,10840.7940383915
"PHJJKLOP_02468",30207.224401095,28844.4984841531,29390.9006988153,3978.2091617392,4165.74798345054,4016.24663963444
"PHJJKLOP_02469",661.851467644058,650.776284742953,595.220941093127,2865.76714900572,2700.76005625621,2667.58844162248
"PHJJKLOP_02470",30.0316547273046,18.7628974356845,29.8677174742071,20.0275976105863,20.8377998302224,21.8004998943888
"PHJJKLOP_02471",820.095186784086,834.455175429128,788.294400479966,886.676366941413,931.359053281243,850.219495881163
"PHJJKLOP_02472",761.186940972835,777.178962204406,776.560654329385,3602.23653386773,3083.99437487291,2811.27355456277
"PHJJKLOP_02473",830.490759574307,870.005928465161,775.493950133877,8255.92194229125,7703.64399810351,7756.0233033355
"PHJJKLOP_02474",979.493969567472,1123.79880430574,993.101606017386,11977.4137164766,13762.9137922134,13008.9528460698
"PHJJKLOP_02475",4218.29242554293,3917.4954803874,4076.94343522927,5070.62357686209,5301.86106984614,5210.31947475892
"PHJJKLOP_02476",375.395684091307,385.133157890367,430.948494984988,971.338484113438,989.342496287079,1085.07033565253
"PHJJKLOP_02477",1141.20287963757,1059.60994465734,1031.50295705565,1827.97345463897,1788.42682021126,1818.3598775547
"PHJJKLOP_02478",247.183619678584,265.643126852586,205.873909732928,332.276051266546,329.780832095693,348.807998310221
"PHJJKLOP_02479",2419.85833283473,2320.67415651888,2240.07881056553,4038.29195457096,3931.0962375363,3865.62500400049
"PHJJKLOP_02480",451.629884552926,468.084914974445,409.61441107484,1198.01447525144,1357.17496285535,1294.15694827599
"PHJJKLOP_02481",1026.85157894514,1052.69729823367,1117.90599689175,1310.89729814747,1216.74631182559,1274.33831200836
"PHJJKLOP_02482",553.275485168419,579.674778670885,565.35322361892,892.138439017028,768.280619827329,822.473405106486
"PHJJKLOP_02483",5188.54588596354,4599.87243449571,4846.0371601901,6437.96228645757,5565.5045372633,5292.56681526957
"PHJJKLOP_02484",3905.27017819295,3905.64522937538,4075.87673103376,3833.46425173541,4094.17467099021,3989.49148067315
"PHJJKLOP_02485",1275.19026226709,1315.37786233325,1344.04728633932,4507.11980772786,4103.23458395987,4261.99772935301
"PHJJKLOP_02486",4015.00122431195,3932.30829415241,3748.39854301299,14264.2012254672,13723.9561664438,13327.0419581652
"PHJJKLOP_02487",862.832541588327,852.230551947144,779.760766915907,5914.51371254452,6012.15824666764,5843.52490350958
"PHJJKLOP_02488",5660.96691609691,5795.76026579118,5435.92458030569,3261.76737448777,3178.21746975739,3349.34952922882
"PHJJKLOP_02489",12336.079711062,11584.6078851587,11956.6873274424,8402.48754298691,8483.7025047914,8389.22873208616
"PHJJKLOP_02490",7494.05291810585,7331.35529276431,7477.59641050685,4839.39585899441,4912.28481215068,4608.82386403647
"PHJJKLOP_02491",2721.32994375114,2837.14759645903,2749.96341601807,2003.67010640457,2272.2261727912,2260.31546632277
"PHJJKLOP_02492",1.15506364335787,0,1.0667041955074,0.910345345935743,1.81198259393238,1.98186362676262
"PHJJKLOP_02493",1116.94654312706,1225.5134588255,1179.77484023118,1969.07698325901,1937.91538421068,2261.30639813615
"PHJJKLOP_02494",2134.55761292534,2329.56184477788,2193.14382596321,4082.89887652181,4540.82838039454,4306.58966095517
"PHJJKLOP_02495",100.490536972135,112.577384614107,117.337461505814,435.145075357285,583.458395246226,563.840201813965
"PHJJKLOP_02496",988.734478714335,950.982643713905,983.501268257819,416.027823092634,438.499787731636,456.819565968783
"PHJJKLOP_02497",590.237521755871,576.712215917882,636.822404717916,331.36570592061,372.362423053104,344.844271056696
"PHJJKLOP_02498",359.224793084297,321.93181915964,371.213060036574,483.393378691879,466.585517937588,472.674474982884
"PHJJKLOP_02499",5247.45413177479,4923.77929549069,4978.30848043302,910.345345935743,758.314715560701,781.845200757853
"PHJJKLOP_02501",668.781849504206,619.175615377589,709.358290012419,862.097042601148,669.527568458014,602.486542535836
"PHJJKLOP_02502",27854.359759575,30381.0810320439,26714.5398722872,158.400090192819,120.496842496503,115.939022165613
"PHJJKLOP_02503",1379.14599016929,1310.44025774491,1297.11230173699,633.600360771277,506.4491350041,424.1188161272
"PHJJKLOP_02504",2603.51345212863,2542.86636299409,2560.09006921775,1187.09033110021,1127.95916472291,1113.80735824059
"PHJJKLOP_02505",58.9082458112513,61.2262968953916,59.7354349484142,30.9517417618153,45.2995648483095,51.5284542958281
"PHJJKLOP_02506",1999.41516665247,1980.96696084122,1921.13425610882,190.26217730057,166.702398641779,173.413067341729
"PHJJKLOP_02507",779.667959266561,718.915228062018,760.560091396774,64.6345195614377,61.6074081937009,56.4831133627346
"PHJJKLOP_02508",1831.93093836558,1468.44360457173,1618.19026458472,223.034609754257,250.959589259635,212.0594080636
"PHJJKLOP_02509",4142.05822508131,4900.07879346666,4719.09936092472,1432.88357450286,1651.62213436936,1566.66319695585
"PHJJKLOP_02511",267.974765259025,281.443461535268,263.475936290327,172.055270381855,157.642485672117,164.494681021297
"PHJJKLOP_02512",7348.51489904276,8144.08500800475,7879.74389221314,2566.26353019286,2493.28804925095,2454.5381017455
"PHJJKLOP_02513",675.712231364353,685.339516861319,601.621166266171,1264.46968550475,1148.79696455313,1119.75294912088
"PHJJKLOP_02514",1546.63021845619,1606.6965330452,1507.25302825195,1563.97330431761,1639.8442475088,1605.30953767772
"PHJJKLOP_02515",3168.33957373063,3088.96543046427,3232.11371238741,2223.97368012102,2170.75514753099,2184.0137166924
"PHJJKLOP_02516",1480.79159078479,1674.83547636426,1497.65269049238,1385.5456165142,1691.48575143588,1669.72010554751
"PHJJKLOP_02517",1283.27570777059,1313.40282049792,1298.1790059325,766.510781277895,679.493472724643,728.334882835262
"PHJJKLOP_02518",438.92418447599,536.22385829351,476.816775391806,1329.10420506618,1484.91973572759,1682.60221912146
"PHJJKLOP_02519",1063.8136155326,1027.02175437431,1018.70250670956,4623.64401200764,5055.43143707134,4852.59309012827
"PHJJKLOP_02520",310.712120063267,321.93181915964,357.345905494978,633.600360771277,687.647394397338,702.570655687348
"PHJJKLOP_02521",331.503265643708,299.218838053285,327.478188020771,875.752222790185,783.682471875754,802.65476883886
"PHJJKLOP_02522",1627.48467349124,2015.53019295959,2049.13875956971,9540.41922540658,10293.8731161299,10382.9835406094
"PHJJKLOP_02523",1908.1651388272,1824.93865584974,1756.86181000068,1256.27657739132,1213.12234663773,1242.62849398016
"PHJJKLOP_02524",1034.93702444865,1070.47267475169,974.96763469376,339.558814034032,366.020483974341,353.762657377127
"PHJJKLOP_02525",423.908357112338,482.89772873946,464.016325045717,605.379655047269,537.252839100951,561.858338187202
"PHJJKLOP_02526",172.104482860322,180.716327933172,174.939488063213,302.234654850667,290.823206326147,287.37022588058
"PHJJKLOP_02527",106.265855188924,101.714654519763,90.6698566181287,168.413888998112,143.146624920658,172.422135528348
"PHJJKLOP_02528",38.1171002308096,32.588190283031,44.8015762113106,73.7379730207952,60.7014168967347,71.3470905634542
"PHJJKLOP_02529",2355.17476880669,2321.66167743654,2405.41796086918,2939.50512202651,2852.96659414653,2777.58187290781
"PHJJKLOP_02530",712.674267951805,747.553334674378,693.357727079808,732.828003478273,740.194889621377,764.008428116989
"PHJJKLOP_02531",837.421141434454,823.592445334784,829.895864104754,1190.73171248395,1243.02005943761,1171.28140341671
"PHJJKLOP_02532",2962.73824521293,2957.62514841448,2994.23867678926,2260.38749395845,2310.27780726378,2124.55780788953
"PHJJKLOP_02533",2140.33293114213,2186.37131171608,2129.14157423276,1864.3872684764,1677.89588198138,1683.59315093484
"PHJJKLOP_02534",4299.14688057799,4072.53626446121,4010.80777510781,4106.56785551614,4157.59406177785,4132.18566180006
"PHJJKLOP_02535",18822.9171321598,18893.2501968167,17924.8973013063,23650.7720874106,20302.3589737154,20615.3454455847
"PHJJKLOP_02536",4788.89386536172,4606.78508091939,4481.22432532657,6354.21051463148,6210.57034070323,5981.26442556958
"PHJJKLOP_02537",1010.68068793813,1096.14821861104,1069.90430809392,1219.8627635539,1235.77212906188,1124.70760818779
"PHJJKLOP_02538",1975.15883014195,1879.25230632146,1991.53673301231,3188.02940146697,3102.11420081223,3112.51682583069
"PHJJKLOP_02539",8481.63233317683,8415.65326036334,8120.81904039781,23649.8617420647,24069.4707865008,24227.2919053596
"PHJJKLOP_02540",795.838850273571,797.916901475426,809.628484390114,1442.89737330815,1269.29380704963,1202.00028963153
"PHJJKLOP_02541",352.29441122415,337.732153842321,276.276386636416,391.448498752369,379.610353428834,439.973725141301
"PHJJKLOP_02542",5003.73570302628,4852.67778941862,4313.75176663191,10590.9577546164,9776.55208556216,9346.46886381251
"PHJJKLOP_02543",5770.69796221591,5387.91412679446,5173.51534821087,12578.2416447942,12101.3257535774,11983.3384192202
"PHJJKLOP_02544",1754.5416742606,1666.93530902292,1659.79172820951,5088.8304837808,5204.92000107076,4758.45456785704
"PHJJKLOP_02545",2254.68423183456,2257.47281778815,2212.34450148234,7943.67348863529,8586.07952134858,7978.9829613463
"PHJJKLOP_02546",572.911567105503,576.712215917882,569.62004040095,497.958904226851,409.508066228718,440.964656954682
"PHJJKLOP_02547",2669.35207980003,3001.07606879186,2657.16015100892,2923.11890579967,2412.65482382096,2599.21414649917
"PHJJKLOP_02548",12.7057000769365,26.6630647770254,23.4674923011627,18.2069069187149,11.7778868605605,12.882113573957
"PHJJKLOP_02549",10.3955727902208,8.88768825900846,8.53363356405917,10.9241441512289,9.0599129696619,7.92745450705047
"PHJJKLOP_02550",3.4651909300736,2.96256275300282,1.0667041955074,10.0137988052932,2.71797389089857,10.9002499471944
"PHJJKLOP_02551",24.2563365105152,19.7504183533521,30.9344216697145,33.6827777996225,34.4276692847152,35.6735452817271
